YEAR,MONTH,DAY,DATE,LINE,BLOCK,PLOT,TREATMENT,EXCLUSION,ADDITION,TRANSECT,METER,SPECIES,STEMS,STEMS (HIGH),COVER,NOTES
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,NORTH,2,ASTER3,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,NORTH,3,GRASS,4,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,NORTH,3,CUD,7,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,NORTH,3,DICH,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,WEST,1,GRASS,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,WEST,1,CUD,29,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,WEST,1,ERIG,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,WEST,1,DICH,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,WEST,1,HLES,2,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,WEST,2,CUD,29,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,WEST,2,HLES,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,WEST,2,ANDRO,4,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,WEST,3,CUD,24,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,WEST,3,HLES,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,WEST,3,ANDRO,4,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,WEST,3,RUBUS,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,CENTER,0,G2,5,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,CENTER,0,DICH,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,CENTER,0,CUD,2,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,CENTER,0,ASTER3,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,NORTH,1,G2,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,NORTH,1,DICH,2,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,NORTH,1,ASTER3,15,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,NORTH,1,RYE,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,NORTH,2,G2,4,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,NORTH,2,DICH,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,NORTH,2,ASTER3,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,NORTH,3,G2,8,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,NORTH,3,DICH,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,1,G2,7,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,1,DICH,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,1,CUD,3,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,2,G2,3,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,2,CUD,5,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,2,ASTER3,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,2,DITE,4,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,2,HLES,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,2,CILT,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,3,G2,5,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,3,DICH,2,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,3,CUD,7,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,3,CLRA,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,EAST,3,WISTENIA,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,SOUTH,1,G2,2,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,SOUTH,1,DICH,2,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,SOUTH,1,CUD,5,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,SOUTH,1,DITE,13,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,SOUTH,2,G2,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,SOUTH,2,DICH,5,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,SOUTH,2,CUD,40,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,SOUTH,2,G3,3,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,SOUTH,2,LONG RETYOLE SOLN,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,SOUTH,3,DICH,18,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,SOUTH,3,CUD,7,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,1,G2,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,1,DICH,18,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,1,ASTER3,8,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,1,4EYE,2,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,1,ARISTIDA,2,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,2,G2,7,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,2,ASTER3,10,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,2,4EYE,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,3,G2,3,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,3,DICH,6,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,3,ASTER3,4,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,3,RYE,1,,,
2022,4,20,4/20/22,2,38,3,OC,OPEN,CARRION,WEST,3,QUIPH,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,CENTER,0,CUD,33,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,CENTER,0,DICH,67,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,CENTER,0,G2,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,CENTER,0,HLES,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,CENTER,0,13EYE,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,CENTER,0,SKELE,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,NORTH,1,CUD,9,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,NORTH,1,DICH,9,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,NORTH,1,DES,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,NORTH,2,CUD,14,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,NORTH,2,G2,3,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,NORTH,2,SKELE,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,NORTH,3,BLANK,NA,,,ALL ANTS
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,EAST,1,CUD,14,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,EAST,1,DICH,7,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,EAST,1,G2,10,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,EAST,1,SAMBULUS,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,EAST,2,CUD,19,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,EAST,2,DICH,14,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,EAST,2,G2,2,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,EAST,2,SAMBULUS,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,EAST,3,CUD,5,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,EAST,3,DICH,8,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,EAST,3,G2,5,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,EAST,3,WIDRL,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,SOUTH,1,CUD,30,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,SOUTH,1,DICH,3,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,SOUTH,1,G2,6,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,SOUTH,2,CUD,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,SOUTH,2,G2,9,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,SOUTH,2,TORA,3,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,SOUTH,3,CUD,6,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,SOUTH,3,DICH,2,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,SOUTH,3,G2,6,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,SOUTH,3,TORA,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,SOUTH,3,RYE,2,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,WEST,1,CUD,17,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,WEST,1,DICH,6,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,WEST,1,G2,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,WEST,1,TORA,1,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,WEST,2,CUD,20,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,WEST,2,DICH,3,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,WEST,2,HLES,2,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,WEST,3,CUD,6,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,WEST,3,DICH,7,,,
2022,4,20,4/20/22,2,38,4,OS,OPEN,SCAT,WEST,3,SAMBULUS,1,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,CENTER,0,GRASS,9,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,CENTER,0,CUD,2,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,NORTH,1,GRASS,8,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,NORTH,1,CUD,15,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,NORTH,2,GRASS,5,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,NORTH,2,CUD,18,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,NORTH,2,ASTER3,1,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,NORTH,3,CUD,9,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,NORTH,3,G2,7,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,NORTH,3,DICH,2,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,EAST,1,CUD,6,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,EAST,1,G2,7,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,EAST,1,DICH,2,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,EAST,2,CUD,10,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,EAST,2,ASTER3,4,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,EAST,2,G2,5,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,EAST,2,G3,1,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,EAST,3,CUD,6,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,EAST,3,G2,6,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,EAST,3,DICH,1,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,SOUTH,1,CUD,9,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,SOUTH,1,G2,6,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,SOUTH,2,ERIG,1,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,SOUTH,2,CUD,6,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,SOUTH,2,G2,6,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,SOUTH,2,DICH,1,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,SOUTH,3,ERIG,3,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,SOUTH,3,CUD,3,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,SOUTH,3,ASTER3,3,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,SOUTH,3,DICH,4,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,WEST,1,CUD,13,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,WEST,1,G2,5,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,WEST,2,G2,18,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,WEST,2,PIGR,1,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,WEST,2,SKELE,2,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,WEST,3,CUD,16,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,WEST,3,G2,1,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,WEST,3,PICU,4,,,
2022,4,20,4/20/22,2,38,2,CC,CAGED,CARRION,WEST,3,HLES,1,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,CENTER,0,CUD,14,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,CENTER,0,DKII,5,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,CENTER,0,G2,2,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,NORTH,1,CUD,26,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,NORTH,1,DKII,1,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,NORTH,1,G2,1,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,NORTH,1,ASTER3,1,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,NORTH,1,SEDGE,1,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,NORTH,2,CUD,18,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,NORTH,2,DKII,1,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,NORTH,2,G2,5,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,NORTH,3,CUD,25,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,NORTH,3,DKII,1,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,EAST,1,CUD,24,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,EAST,1,G2,1,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,EAST,1,TORA,1,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,EAST,2,CUD,43,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,EAST,2,DKII,2,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,EAST,2,TORA,8,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,EAST,3,CUD,29,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,EAST,3,DKII,4,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,EAST,3,G2,3,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,EAST,3,TORA,6,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,SOUTH,1,CUD,10,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,SOUTH,1,DKII,2,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,SOUTH,1,G2,8,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,SOUTH,2,CUD,20,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,SOUTH,2,DKII,8,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,SOUTH,2,G2,3,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,SOUTH,3,CUD,16,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,SOUTH,3,G2,10,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,WEST,1,CUD,29,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,WEST,1,DKII,1,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,WEST,1,G2,8,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,WEST,2,CUD,11,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,WEST,2,G2,9,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,WEST,3,CUD,1,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,WEST,3,G2,9,,,
2022,4,20,4/20/22,2,38,5,CP,CAGED,PROPAGULES,WEST,3,PIGR,1,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,CENTER,0,ASTER3,10,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,CENTER,0,DICH,2,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,CENTER,0,POV GRASS,1,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,CENTER,0,ARIS,1,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,CENTER,0,DITE,2,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,NORTH,1,ASTER3,1,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,NORTH,1,DICH,3,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,NORTH,1,G2,3,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,NORTH,1,ARIS,1,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,NORTH,2,DICH,1,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,NORTH,2,G2,2,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,NORTH,2,ARIS,4,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,NORTH,3,ASTER3,4,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,NORTH,3,ERIG,2,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,NORTH,3,DICH,5,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,NORTH,3,ARIS,3,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,1,ASTER3,17,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,1,DICH,11,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,1,G2,2,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,1,POV GRASS,3,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,1,DITE,10,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,1,CUD,2,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,2,ERIG,1,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,2,DICH,5,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,2,G2,3,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,2,CUD,19,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,2,ANDRO,1,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,2,ASTER,2,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,3,DICH,13,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,3,G2,5,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,EAST,3,CUD,11,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,SOUTH,1,G2,7,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,SOUTH,2,DICH,8,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,SOUTH,2,G2,4,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,SOUTH,3,ERIG,3,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,SOUTH,3,DICH,2,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,SOUTH,3,G2,7,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,WEST,1,G2,6,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,WEST,1,CUD,2,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,WEST,1,ASTER,1,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,WEST,2,DICH,15,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,WEST,2,G2,2,,,
2022,4,20,4/20/22,2,38,6,CS,CAGED,SCAT,WEST,3,BLANK,NA,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,CENTER,0,DITE,8,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,1,RUBUS,4,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,1,ASTER3,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,1,WHORL,6,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,1,HICKORY,2,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,2,DITE,2,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,2,DICH,3,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,2,ASTER3,2,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,2,UNK SEED,4,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,2,FAT CUD,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,3,DITE,8,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,3,RUBUS,2,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,3,DICH,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,3,AMP,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,3,UNK SEED,23,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,3,CONYA,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,3,ANDRO,5,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,3,YELLOW,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,NORTH,3,CUD,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,1,DICH,2,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,1,ASTER3,10,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,1,YELLOW,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,1,ERIG,4,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,1,WOOD SURDER,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,1,G2,2,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,1,RYE,3,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,2,DITE,15,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,2,RUBUS,2,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,2,AMP,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,2,ASTER3,4,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,2,FAT CUD,3,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,2,ANDRO,4,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,2,CUD,3,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,2,G2,2,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,2,ERIO,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,3,DITE,26,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,3,ASTER3,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,EAST,3,G2,4,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,1,DITE,3,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,1,RUBUS,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,1,DICH,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,1,FAT CUD,2,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,1,CONYA,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,1,G2,4,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,1,RYE,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,2,AMP,4,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,2,ASTER3,4,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,2,RYE,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,3,DITE,10,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,3,RUBUS,4,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,3,UNK SEED,7,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,3,ANDRO,1,,,
2022,4,20,4/20/22,2,4,1,CC,CAGED,CARRION,SOUTH,3,YELLOW,1,,,
